sequence,move to front,opt,opt free,discrete doa,continuous doa
"3,0,2,2,3,0,0,0,1,3,2,1",33,28,28,28,31
"0,0,0,1,1,3,1,1,2,3,0,2",27,23,23,23,25
"2,0,1,3,2,0,1,0,3,2,1,0",42,27,27,27,27
"0,3,2,1,1,1,3,2,2,3,3,2",27,23,26,26,26
"3,2,1,1,1,1,3,2,2,2,3,2",27,22,25,25,25
"0,2,1,0,3,2,1,0,3,2,1,0",42,27,27,27,27
"0,3,2,0,3,2,1,3,0,3,1,0",37,28,28,33,28
"0,0,0,0,0,0,0,0,0,1,1,0",14,14,14,14,14
"3,2,3,0,0,2,1,0,2,0,1,2",35,27,27,32,28
"3,2,0,3,2,1,3,0,3,1,3,0",38,28,28,33,28
"2,1,2,3,0,3,1,0,1,0,0,0",31,24,24,27,27
"3,2,0,3,0,3,2,1,0,1,2,0",37,28,28,34,28
"0,0,2,1,2,3,0,3,1,0,0,1",30,24,24,27,27
"0,0,0,0,0,0,0,0,0,2,0,2",16,15,15,15,15
"2,3,1,0,0,2,3,1,0,2,1,0",42,27,27,27,27
"2,3,1,1,3,1,2,0,3,2,3,0",35,28,30,32,32
"0,0,0,0,0,0,0,1,1,1,0,2",16,16,16,16,16
"3,2,3,1,2,0,0,0,1,3,2,1",37,29,29,31,33
"2,3,2,1,1,3,2,2,0,3,1,0",35,30,30,30,33
"1,0,2,3,1,3,1,3,2,1,2,1",31,24,24,27,27
"0,0,0,0,0,0,0,0,0,3,1,0",19,16,16,16,16
"0,3,2,0,2,3,1,0,3,0,1,3",36,27,28,32,28
"0,0,3,2,0,3,0,3,2,0,2,0",30,23,23,27,23
"2,1,0,3,2,0,1,3,0,2,1,0",42,27,27,27,27
"0,0,3,2,3,1,2,0,0,1,1,1",29,24,24,26,27
"0,0,0,0,0,0,0,0,0,1,2,1",16,15,15,15,15
"0,0,0,0,0,0,0,0,1,0,1,1",15,14,14,14,14
"3,2,1,1,3,2,3,0,2,0,2,3",35,28,30,32,32
"3,2,0,1,2,0,3,1,2,0,1,0",42,27,27,27,27
"2,3,1,2,1,2,3,0,1,3,0,1",38,28,29,31,32
"0,2,3,1,0,2,3,1,0,2,1,0",42,27,27,27,27
"0,0,0,0,0,0,0,0,0,2,3,3",17,17,17,17,17
"0,0,0,0,0,0,0,0,0,0,3,0",16,15,15,15,15
"3,0,2,2,2,3,1,1,0,3,2,0",34,29,29,29,32
"0,0,0,0,0,0,0,0,0,0,3,1",17,16,16,16,16
"3,0,3,1,2,0,2,1,0,3,2,0",38,28,28,33,28
"0,0,3,2,3,1,2,0,0,1,0,0",30,24,24,26,27
"3,0,0,0,0,2,3,1,2,2,2,2",26,22,22,22,24
"0,0,1,0,3,0,2,3,1,2,2,2",28,23,23,23,25
"0,0,0,0,0,0,0,0,0,3,1,2",20,18,18,18,18
"3,2,0,1,2,0,1,3,2,0,1,0",42,27,27,27,27
"0,0,0,0,0,3,2,3,1,2,0,1",29,24,24,25,27
"3,2,0,0,2,3,1,0,3,0,1,3",36,27,28,32,28
"0,0,0,0,0,0,0,0,2,2,2,3",17,17,17,17,17
"0,0,3,2,0,3,2,0,3,0,0,3",30,23,23,27,23
"3,2,0,2,0,3,2,2,1,3,0,1",36,29,29,29,32
"0,0,0,1,3,1,1,1,2,3,0,2",27,23,23,23,25
"0,0,0,0,0,0,0,1,1,2,3,3",18,18,18,18,18
"2,2,3,1,0,1,3,0,0,0,0,3",29,24,24,27,27
"0,0,0,0,0,0,0,0,0,1,3,1",17,16,16,16,16
"2,3,1,1,3,3,3,3,2,1,2,1",27,23,26,26,26
"3,2,3,0,2,0,1,2,0,1,0,2",36,27,27,32,28
"0,3,2,1,0,2,1,0,3,2,1,0",42,27,27,27,27
