sequence,move to front,opt,opt free,discrete doa,continuous doa
"5,3,4,2,1,0",35,21,21,21,21
"0,0,0,3,3,5",14,14,14,14,14
"0,0,0,0,1,0",8,7,7,7,7
"5,4,1,2,5,4",29,23,24,25,26
"0,2,1,2,1,0",14,12,12,13,13
"0,0,0,0,5,3",15,14,14,14,14
"0,0,0,1,2,0",11,9,9,9,9
"0,4,5,2,1,5",25,20,20,20,21
"2,5,0,5,0,2",19,16,16,18,16
"3,0,4,2,1,4",24,18,18,18,19
"0,0,1,1,1,5",12,12,12,12,12
"2,5,1,5,2,1",21,17,19,20,19
"5,3,1,4,5,5",26,22,22,24,24
"5,2,3,4,5,5",26,23,23,25,25
"3,4,2,1,4,3",26,21,21,22,23
"3,5,0,5,3,0",21,17,17,19,17
"0,0,0,1,2,2",9,9,9,9,9
"0,0,0,4,4,4",10,10,10,10,10
"4,2,1,2,1,4",20,16,18,19,18
"4,1,2,4,0,4",21,16,16,16,17
"1,0,4,1,1,4",15,13,13,14,14
"4,2,0,2,4,0",20,15,16,18,16
"4,0,3,2,0,1",25,16,16,16,16
"4,0,1,0,1,4",17,14,14,16,14
"0,0,0,0,0,3",9,9,9,9,9
"3,5,1,0,3,5",26,20,20,23,20
"2,4,0,0,2,4",18,15,15,17,15
"3,1,1,3,1,0",15,13,13,14,14
"5,4,2,5,2,4",25,20,23,23,23
"3,5,2,1,5,5",24,19,19,19,20
"4,0,1,4,0,1",19,14,14,16,14
"0,0,0,0,3,2",12,11,11,11,11
"5,4,1,2,4,5",28,23,24,25,26
"0,0,0,0,1,3",10,10,10,10,10
"2,5,4,3,1,0",33,21,21,21,21
"4,3,2,3,2,4",22,18,21,21,21
"4,3,2,3,4,2",23,18,21,21,21
"0,0,0,1,3,0",12,10,10,10,10
"1,1,4,2,0,4",19,16,16,16,17
"3,1,1,3,0,0",14,13,13,14,14
"4,3,0,4,3,0",22,16,17,19,17
"0,0,0,2,5,5",13,13,13,13,13
"5,4,2,2,5,4",24,20,23,23,23
"3,5,0,3,0,5",21,17,17,19,17
"3,5,0,3,5,0",22,17,17,19,17
"0,0,0,1,1,5",12,12,12,12,12
"2,1,2,1,0,1",15,12,12,13,13
"5,4,1,3,5,5",27,22,22,24,24
"0,0,1,1,2,3",12,12,12,12,12
"5,4,3,4,3,5",25,21,24,24,24
"2,1,1,2,1,0",14,12,12,13,13
"3,5,4,2,0,1",33,21,21,21,21
"5,0,0,2,1,5",21,17,17,19,17
"5,3,4,1,2,0",34,21,21,21,21
"2,0,5,2,1,5",21,18,18,18,19
"0,0,1,1,4,5",16,16,16,16,16
"0,0,0,2,0,4",13,12,12,12,12
"4,2,1,4,3,3",22,19,19,19,20
"5,0,1,2,5,0",23,17,17,19,17
"5,4,2,1,5,4",30,23,24,25,26
"0,4,2,1,4,4",18,15,15,15,16
"1,5,2,4,3,5",28,24,24,26,26
"1,0,5,1,2,5",20,17,17,17,18
"0,5,1,2,0,5",22,17,17,19,17
"3,0,2,2,3,1",18,16,16,16,17
"0,0,0,2,1,1",10,9,9,9,9
"4,3,1,1,3,4",20,17,20,20,20
"5,4,0,2,1,0",28,18,18,18,18
"5,1,1,0,0,5",17,15,15,17,15
"2,5,1,1,2,5",20,17,19,19,19
"2,2,5,1,0,5",21,18,18,18,19
"0,0,0,2,0,2",10,9,9,9,9
"0,0,0,2,2,2",8,8,8,8,8
"4,5,2,1,3,0",33,21,21,21,21
"2,3,1,1,2,3",18,15,17,17,17
