sequence,move to front,opt,opt free,discrete doa,continuous doa
"4,1,4,3,1,0,3",25,21,21,22,23
"0,0,0,0,3,4,2",18,16,16,16,16
"0,0,0,0,1,2,4",14,14,14,14,14
"3,0,2,3,1,2,2",21,17,17,17,19
"4,1,2,4,4,0,0",21,17,17,17,18
"4,1,3,2,1,0,1",28,18,18,18,18
"0,0,0,0,4,4,3",15,15,15,15,15
"4,1,2,4,4,4,0",21,17,17,17,18
"1,3,1,2,3,2,0",21,18,18,18,19
"2,4,3,1,3,4,1",26,20,23,24,23
"4,1,0,1,4,2,0",24,18,18,21,18
"2,0,2,3,0,0,3",17,14,14,16,14
"0,2,3,0,3,2,0",19,15,15,17,15
"2,0,0,3,2,0,3",19,15,15,17,15
"4,1,0,2,3,1,0",28,18,18,18,18
"0,4,0,1,4,0,1",20,15,15,17,15
"0,0,0,2,2,1,1",11,11,11,11,11
"4,3,1,3,1,4,0",25,21,22,24,24
"0,2,2,4,0,1,4",20,18,18,18,19
"4,3,2,4,0,3,2",30,22,24,26,25
"0,4,3,2,4,3,2",25,19,22,22,22
"2,0,2,1,0,1,0",17,13,13,15,13
"0,2,3,1,1,3,2",18,16,18,18,18
"4,0,2,4,0,2,2",21,16,17,19,17
"0,4,3,0,3,0,4",21,17,18,20,18
"2,2,2,4,1,0,4",21,18,18,18,19
"4,3,1,1,3,4,4",21,18,21,21,21
"0,4,2,1,4,4,0",22,17,17,17,18
"0,0,0,0,1,4,1",13,12,12,12,12
"4,3,1,1,4,2,3",27,22,24,25,25
"0,3,4,1,2,3,4",27,22,22,24,24
"4,3,2,2,2,3,4",22,19,22,22,22
"0,4,3,1,4,1,3",23,18,21,21,21
"3,4,2,1,3,3,4",28,22,22,24,24
"1,4,3,2,3,4,2",25,20,23,23,23
"4,2,0,2,0,4,4",20,16,17,19,17
"3,4,1,4,3,0,1",26,21,21,23,23
"0,4,3,0,4,0,3",22,17,18,20,18
"0,4,1,0,4,1,0",21,15,15,17,15
"0,0,0,3,3,0,0",11,11,11,11,11
"0,0,0,1,2,2,1",11,11,11,11,11
"2,3,1,1,2,3,2",20,16,18,18,18
"0,4,3,0,0,3,4",20,17,18,20,18
"0,4,2,1,4,0,4",23,17,17,17,18
"4,3,1,2,0,1,1",28,18,18,18,18
"2,3,1,1,2,3,1",21,16,18,18,18
"0,0,0,1,2,2,2",10,10,10,10,10
"2,3,1,1,3,1,2",19,16,18,18,18
"0,0,0,1,4,4,3",16,16,16,16,16
"4,3,2,2,3,4,2",24,19,22,22,22
"2,0,2,4,0,4,0",19,15,15,17,15
"4,1,0,1,4,0,0",20,15,15,18,15
"0,0,0,0,1,3,3",11,11,11,11,11
"4,0,2,4,0,0,2",21,16,17,19,17
"0,0,0,0,1,4,0",14,12,12,12,12
"2,3,1,0,2,1,0",25,16,16,16,16
"1,4,0,3,2,1,0",29,18,18,18,18
"2,3,1,1,3,2,2",18,16,18,18,18
"3,2,3,1,2,1,0",23,19,19,20,21
"4,0,3,1,4,3,2",28,23,23,23,25
"0,0,0,1,3,3,2",14,14,14,14,14
"2,0,0,4,1,2,4",22,18,18,18,19
"4,1,0,0,1,4,0",20,15,15,18,15
"0,4,1,2,4,4,4",18,16,16,16,17
"3,0,2,3,1,0,2",25,18,18,18,19
"4,1,3,0,2,0,1",28,18,18,18,18
"0,0,0,1,4,4,1",13,13,13,13,13
"4,2,1,2,4,3,1",27,21,23,25,23
"1,4,3,2,4,2,3",25,20,23,23,23
"1,0,3,4,2,1,0",28,18,18,18,18
"4,3,2,3,4,0,2",28,22,24,26,25
"0,0,0,1,2,2,4",14,14,14,14,14
"0,0,0,0,2,4,3",17,16,16,16,16
"0,0,0,0,3,3,0",11,11,11,11,11
"0,0,0,0,1,1,3",11,11,11,11,11
"0,3,2,1,2,3,1",21,16,18,18,18
"2,4,1,3,0,2,1",31,20,20,20,20
"0,0,0,0,2,3,2",13,12,12,12,12
"0,0,0,0,4,4,4",11,11,11,11,11
"3,0,2,3,1,2,4",25,21,21,21,23
"0,1,1,4,2,0,4",20,17,17,17,18
"3,2,1,1,2,2,3",19,16,18,18,18
"0,3,2,1,2,1,3",20,16,18,18,18
"4,0,1,3,2,0,1",28,18,18,18,18
"0,3,2,3,1,2,1",20,16,18,18,18
"3,2,1,1,2,1,3",20,16,18,18,18
"4,0,2,0,2,4,0",21,16,17,19,17
"2,1,2,4,0,1,4",24,19,19,20,21
"2,0,2,4,0,0,4",18,15,15,17,15
"2,4,0,0,2,4,2",20,16,16,19,16
"0,0,0,0,1,4,3",16,15,15,15,15
"4,1,0,0,1,4,4",18,15,15,18,15
"3,2,0,2,3,1,2",23,18,18,18,19
"0,0,0,0,0,0,0",7,7,7,7,7
"4,3,1,3,4,1,1",23,18,21,22,21
"4,3,1,3,1,4,1",23,18,21,21,21
"2,1,2,3,0,1,3",23,18,18,20,20
"0,0,0,0,2,4,4",13,13,13,13,13
"4,0,3,1,2,0,1",28,18,18,18,18
"4,3,1,1,1,4,3",22,18,21,21,21
"0,0,0,2,2,3,4",16,16,16,16,16
"4,3,0,0,4,4,3",21,18,18,21,18
"4,1,2,4,4,4,4",18,16,16,16,17
"2,0,4,3,1,2,0",30,19,19,19,19
"0,0,0,0,2,1,4",15,14,14,14,14
"0,4,0,0,1,1,4",16,14,14,16,14
"3,1,1,4,3,0,4",23,20,20,21,22
"0,0,0,0,0,4,1",13,12,12,12,12
"4,3,2,4,2,3,2",25,19,22,22,22
"4,2,1,2,4,0,1",26,20,20,23,21
"0,4,0,2,0,4,2",20,16,17,19,17
"4,3,2,4,0,2,3",29,22,24,26,25
"0,4,2,1,2,1,4",21,17,19,20,19
"1,4,0,2,0,4,2",22,17,18,20,18
"3,0,3,1,0,0,1",17,14,14,16,14
"3,0,2,3,2,1,0",23,18,18,18,19
"0,0,0,1,2,3,3",13,13,13,13,13
"1,4,3,0,1,2,0",28,18,18,18,18
"3,0,0,2,3,1,2",21,17,17,17,19
"3,0,2,2,3,1,2",21,17,17,17,18
"4,3,1,1,1,3,4",21,18,21,21,21
"1,4,2,3,0,1,0",28,18,18,18,18
"0,0,0,0,3,0,4",15,14,14,14,14
"0,4,2,1,4,2,1",23,17,19,20,19
"4,0,0,2,4,1,2",22,18,18,21,20
"0,0,0,0,3,0,0",11,10,10,10,10
"0,0,0,0,0,2,2",9,9,9,9,9
"3,2,1,1,1,3,2",20,16,18,18,18
"0,4,3,1,1,3,4",21,18,21,21,21
"3,4,0,2,4,3,2",27,21,23,23,24
"4,2,0,0,2,4,4",19,16,17,19,17
"2,3,1,3,2,1,0",23,19,19,21,21
"0,4,2,1,1,2,4",20,17,19,20,19
"2,4,0,2,0,4,2",22,17,17,20,17
"1,0,4,3,2,0,1",28,18,18,18,18
"0,0,0,1,1,4,4",12,12,12,12,12
"4,3,1,4,1,3,0",26,21,22,24,24
"2,1,0,3,2,1,0",25,16,16,16,16
"4,2,0,3,1,2,0",30,19,19,19,19
"2,3,1,1,2,2,3",19,16,18,18,18
"4,0,0,3,2,1,0",27,17,17,17,17
"0,0,0,1,1,3,3",11,11,11,11,11
"4,2,0,0,0,2,4",19,16,17,19,17
"3,4,0,0,3,3,4",20,17,17,20,17
"1,1,1,4,2,0,4",20,17,17,17,18
"0,0,0,2,4,4,3",17,17,17,17,17
"2,4,3,1,4,3,1",27,20,23,24,23
"3,0,2,0,3,2,1",22,18,18,18,19
"4,0,3,2,0,1,0",27,17,17,17,17
"3,1,3,4,1,0,4",24,20,20,21,22
"3,4,1,3,4,1,0",26,21,21,23,23
"4,2,0,0,4,2,0",22,16,17,19,17
"0,4,1,0,1,0,4",19,15,15,18,15
"3,4,3,1,4,0,1",25,21,21,23,23
"1,1,4,2,0,4,4",20,17,17,17,18
"0,4,0,1,1,4,0",18,15,15,17,15
"0,0,0,2,2,0,3",13,13,13,13,13
"0,0,0,0,2,4,0",15,13,13,13,13
"2,4,4,1,2,0,1",23,20,20,22,22
"4,3,0,1,2,0,1",28,18,18,18,18
"4,3,2,2,3,4,0",25,22,24,25,25
"4,1,4,2,1,0,2",24,20,20,22,22
"4,3,2,3,2,2,4",23,19,22,22,22
"2,4,3,1,4,1,3",26,20,23,23,23
"4,2,0,2,0,4,0",21,16,17,19,17
"4,3,0,4,0,3,4",24,19,19,22,19
"4,3,2,4,3,2,0",28,22,24,25,25
"0,0,4,2,1,4,4",19,16,16,16,17
"4,2,1,4,0,4,4",23,17,17,17,18
"0,3,2,3,1,1,2",19,16,18,18,18
"0,2,3,0,2,3,0",20,15,15,17,15
"0,0,0,0,1,3,0",13,11,11,11,11
"4,2,0,4,0,0,2",21,16,17,19,17
"0,0,0,0,2,2,2",9,9,9,9,9
"1,3,1,2,3,0,2",22,18,18,18,20
"4,2,1,4,4,4,0",22,17,17,17,18
"2,4,3,1,1,4,3",25,20,23,23,23
"2,3,1,2,1,3,3",20,16,18,18,18
"0,0,0,0,1,0,3",12,11,11,11,11
"3,2,1,1,1,2,3",19,16,18,18,18
"0,0,0,0,0,2,0",10,9,9,9,9
"4,3,1,4,3,0,1",28,21,22,24,24
"0,4,2,0,0,4,2",20,16,17,19,17
"0,4,2,1,4,1,2",22,17,19,20,19
"3,0,2,2,0,3,1",20,18,18,18,19
"0,0,0,0,3,1,2",15,13,13,13,13
"0,0,0,2,2,1,3",14,14,14,14,14
"2,3,1,1,1,3,2",18,16,18,18,18
"0,4,1,1,0,4,0",18,15,15,17,15
"0,0,0,0,0,0,2",9,9,9,9,9
"0,1,4,3,2,0,1",28,18,18,18,18
"3,1,4,2,0,1,0",28,18,18,18,18
"4,2,0,0,4,2,2",20,16,17,19,17
"1,0,4,3,1,2,0",28,18,18,18,18
"2,3,1,2,1,3,0",23,19,19,20,21
"4,3,0,2,1,0,1",28,18,18,18,18
"0,0,0,0,1,1,1",8,8,8,8,8
